level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2480	1579	-1	
2	1	1	0	0	0	153	4	270	37	-1	
3	1	1	1	0	0	153	4	270	37	-1	
4	1	1	1	1	0	153	4	270	37	-1	
5	1	1	1	1	1	153	4	151	37	95.839836	Payment
5	1	1	1	1	2	315	4	108	29	96.121582	Terms
2	1	2	0	0	0	496	4	285	30	-1	
3	1	2	1	0	0	496	4	285	30	-1	
4	1	2	1	1	0	496	4	285	30	-1	
5	1	2	1	1	1	496	4	136	30	96.083542	remains
5	1	2	1	1	2	645	4	68	29	96.648193	with
5	1	2	1	1	3	728	4	53	29	96.600975	the
2	1	3	0	0	0	1413	6	154	40	-1	
3	1	3	1	0	0	1413	6	154	40	-1	
4	1	3	1	1	0	1413	6	154	40	-1	
5	1	3	1	1	1	1413	6	154	40	10.439461	dal!
5	1	3	1	1	2	1494	0	39	51	39.163055	Log
5	1	3	1	1	3	1545	0	26	51	48.498047	ti
2	1	4	0	0	0	1691	1	150	32	-1	
3	1	4	1	0	0	1691	1	150	32	-1	
4	1	4	1	1	0	1691	1	150	32	-1	
5	1	4	1	1	1	1691	1	72	32	96.278206	Our
5	1	4	1	1	2	1778	1	63	32	94.802612	Ref
2	1	5	0	0	0	2153	7	163	42	-1	
3	1	5	1	0	0	2153	7	163	42	-1	
4	1	5	1	1	0	2153	7	163	42	-1	
5	1	5	1	1	1	2153	7	100	42	0.000000	stave
2	1	6	0	0	0	539	47	747	37	-1	
3	1	6	1	0	0	539	47	747	37	-1	
4	1	6	1	1	0	539	47	747	37	-1	
5	1	6	1	1	1	539	55	155	29	96.351616	company
5	1	6	1	1	2	708	47	65	29	96.299118	until
5	1	6	1	1	3	785	47	46	29	96.931831	full
5	1	6	1	1	4	845	48	146	36	92.334282	payment
5	1	6	1	1	5	1004	47	23	29	95.016190	is
5	1	6	1	1	6	1041	47	151	29	96.491287	received.
5	1	6	1	1	7	1207	47	28	30	96.724892	3.
5	1	6	1	1	8	1246	47	40	29	94.677849	All
2	1	7	0	0	0	547	90	731	37	-1	
3	1	7	1	0	0	547	90	731	37	-1	
4	1	7	1	1	0	547	90	731	37	-1	
5	1	7	1	1	1	547	90	176	37	96.602638	applicable
5	1	7	1	1	2	736	91	101	33	96.773903	taxes,
5	1	7	1	1	3	853	90	112	34	96.688072	duties,
5	1	7	1	1	4	980	90	62	29	96.770088	and
5	1	7	1	1	5	1058	90	98	29	96.257492	levies
5	1	7	1	1	6	1169	90	52	29	96.289963	will
5	1	7	1	1	7	1238	90	40	29	96.696617	be
2	1	8	0	0	0	596	132	631	36	-1	
3	1	8	1	0	0	596	132	631	36	-1	
4	1	8	1	1	0	596	132	631	36	-1	
5	1	8	1	1	1	596	132	138	36	96.389389	charged
5	1	8	1	1	2	749	133	85	28	96.058601	extra
5	1	8	1	1	3	846	140	39	22	96.256256	as
5	1	8	1	1	4	898	140	56	28	96.256256	per
5	1	8	1	1	5	964	132	164	36	96.595947	prevailing
5	1	8	1	1	6	1142	132	85	30	96.843056	laws.
2	1	9	0	0	0	1644	150	3	18	-1	
3	1	9	1	0	0	1644	150	3	18	-1	
4	1	9	1	1	0	1644	150	3	18	-1	
5	1	9	1	1	1	1644	150	3	18	55.171867	|
2	1	10	0	0	0	1402	172	177	36	-1	
3	1	10	1	0	0	1402	172	177	36	-1	
4	1	10	1	1	0	1402	172	177	36	-1	
5	1	10	1	1	1	1402	172	104	31	49.541164	ial
5	1	10	1	1	2	1528	172	51	36	41.221272	aol
2	1	11	0	0	0	2151	172	151	29	-1	
3	1	11	1	0	0	2151	172	151	29	-1	
4	1	11	1	1	0	2151	172	151	29	-1	
5	1	11	1	1	1	2151	172	77	28	37.071720	Al
5	1	11	1	1	2	2241	172	61	29	34.171806	es
2	1	12	0	0	0	222	188	131	29	-1	
3	1	12	1	0	0	222	188	131	29	-1	
4	1	12	1	1	0	222	188	131	29	-1	
5	1	12	1	1	1	222	188	131	29	92.237976	VATNO
2	1	13	0	0	0	771	189	277	30	-1	
3	1	13	1	0	0	771	189	277	30	-1	
4	1	13	1	1	0	771	189	277	30	-1	
5	1	13	1	1	1	771	189	277	30	96.396767	3608500000856
2	1	14	0	0	0	1644	172	209	46	-1	
3	1	14	1	0	0	1644	172	209	46	-1	
4	1	14	1	1	0	1644	172	209	46	-1	
5	1	14	1	1	1	1644	172	3	46	74.807159	|
5	1	14	1	1	2	1675	172	39	24	96.036446	PO
5	1	14	1	1	3	1728	172	125	24	95.567955	Number
2	1	15	0	0	0	1944	247	95	23	-1	
3	1	15	1	0	0	1944	247	95	23	-1	
4	1	15	1	1	0	1944	247	95	23	-1	
5	1	15	1	1	1	1944	247	95	23	62.979504	aamin
2	1	16	0	0	0	2120	247	212	29	-1	
3	1	16	1	0	0	2120	247	212	29	-1	
4	1	16	1	1	0	2120	247	212	29	-1	
5	1	16	1	1	1	2120	247	112	22	39.822788	lapel
5	1	16	1	1	2	2245	254	87	22	24.587852	gtie
2	1	17	0	0	0	233	263	110	29	-1	
3	1	17	1	0	0	233	263	110	29	-1	
4	1	17	1	1	0	233	263	110	29	-1	
5	1	17	1	1	1	233	263	110	29	92.877182	CRNO
2	1	18	0	0	0	1644	224	217	68	-1	
3	1	18	1	0	0	1644	224	217	68	-1	
4	1	18	1	1	0	1644	224	217	68	-1	
5	1	18	1	1	1	1644	224	3	68	86.882111	|
5	1	18	1	1	2	1663	247	81	23	42.345844	sales
5	1	18	1	1	3	1758	247	103	23	94.209633	Person
2	1	19	0	0	0	1622	374	138	33	-1	
3	1	19	1	0	0	1622	374	138	33	-1	
4	1	19	1	1	0	1622	374	138	33	-1	
5	1	19	1	1	1	1622	383	62	24	0.000000	cogtt
5	1	19	1	1	2	1723	374	37	20	44.120235	Aloo!
2	1	20	0	0	0	213	394	162	38	-1	
